时间,电能,进料数量,功率,1温区上,,1温区下,2温区上,2温区下,3温区上,3温区下,4温区上,4温区下,5温区上,5温区下,6温区上,6温区下,7温区上,7温区下,8温区上,8温区下,9温区上,9温区下,10温区上,10温区下,11温区上,11温区下,12温区上,12温区下,13温区上,13温区下,14温区上,14温区下,15温区上,15温区下,16温区上,16温区下,17温区上,17温区下,18温区上,18温区下,19温区上,19温区下,20温区上,20温区下,21温区上,21温区下
2016/10/28 5:13,3363698,26,429,361,-7,360,604,579,695,685,746,750,751,750,751,750,777,750,900,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,910,850
2016/10/28 5:18,3363732,27,445.4,357,-4,359,597,578,705,684,753,750,748,750,748,750,774,750,900,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,910,850
2016/10/28 5:23,3363769,27,411.5,366,9,360,606,579,698,683,749,750,753,750,752,750,774,750,900,894,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,912,850
2016/10/28 5:28,3363803,27,449.4,371,5,360,596,578,698,683,750,750,748,750,749,750,774,750,900,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,910,850
2016/10/28 5:33,3363839,28,401.1,367,-4,359,600,579,706,683,752,750,752,750,751,750,773,750,900,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,911,850
2016/10/28 5:38,3363876,28,441,360,-7,360,604,579,697,685,748,750,749,750,750,750,778,750,900,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,910,850
2016/10/28 5:43,3363912,30,440.1,357,-3,361,595,579,703,686,753,750,750,750,749,750,775,750,900,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,911,850
2016/10/28 5:48,3363946,31,422.3,367,10,360,606,579,697,685,746,750,752,750,752,750,776,750,900,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,911,850
2016/10/28 5:53,3363981,31,414.1,372,5,360,600,579,708,686,753,750,748,750,748,750,774,750,900,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,911,850
2016/10/28 5:58,3364017,32,423.4,367,-5,360,599,578,701,684,748,750,753,750,752,750,774,750,900,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,978,950,913,850
2016/10/28 6:03,3364054,32,424.9,360,-7,360,604,577,701,683,750,750,748,750,749,750,773,750,900,893,1000,998,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,977,950,911,850
2016/10/28 6:08,3364089,33,450,358,-2,360,596,577,697,682,752,750,751,750,751,750,772,750,900,893,1000,998,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,977,950,913,850
2016/10/28 6:13,3364125,33,408,368,10,360,605,577,703,684,747,750,751,750,751,750,777,750,901,893,1000,998,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,911,850
2016/10/28 6:18,3364159,34,445,371,3,360,597,576,698,682,754,750,749,750,749,750,773,750,899,893,1000,998,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,911,850
2016/10/28 6:23,3364195,34,408.1,366,-5,360,601,576,702,683,747,750,752,750,752,750,775,750,900,893,1000,998,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,912,850
2016/10/28 6:28,3364232,34,427.2,359,-7,360,603,576,702,682,752,750,748,750,749,750,773,750,899,893,1000,998,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,911,850
2016/10/28 6:33,3364267,35,448.8,359,0,360,595,576,696,682,750,750,753,750,752,750,773,750,901,894,1000,998,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,913,850
2016/10/28 6:38,3364302,35,417.9,368,9,360,605,576,701,682,749,750,749,750,750,750,775,750,900,893,1000,998,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,910,850
2016/10/28 6:43,3364338,36,423.3,370,2,360,594,577,703,682,752,750,750,750,750,750,773,750,899,893,1000,998,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1026,1000,977,950,912,850
2016/10/28 6:48,3364373,36,421.7,366,-4,360,603,578,696,682,747,750,751,750,751,750,777,750,901,893,1000,998,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,911,850
2016/10/28 6:53,3364410,37,433.3,359,-7,360,602,578,704,684,752,750,748,750,749,750,774,750,899,893,1000,998,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1026,1000,977,950,911,850
2016/10/28 6:58,3364445,37,446.7,359,0,360,594,578,696,682,749,750,753,750,752,750,775,750,900,893,1000,998,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1026,1000,977,950,911,850
2016/10/28 7:03,3364480,37,415.1,369,10,360,607,578,705,681,750,750,748,750,749,750,774,750,900,893,1000,997,1062,1064,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,909,850
2016/10/28 7:08,3364516,38,419.4,370,1,360,598,578,702,681,752,750,752,750,751,750,774,750,899,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1056,1062,1057,1025,1000,977,950,911,850
2016/10/28 7:13,3364552,38,421.4,364,-6,360,600,578,700,680,747,750,750,750,750,750,776,750,901,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,910,850
2016/10/28 7:18,3364588,39,437.4,358,-6,360,603,578,697,680,753,750,750,750,749,750,773,750,900,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1026,1000,977,950,911,850
2016/10/28 7:23,3364623,39,429.8,362,4,359,595,577,702,681,747,750,752,750,752,750,776,750,900,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1026,1000,977,950,910,850
2016/10/28 7:28,3364658,39,410.5,370,8,360,604,578,703,681,752,750,748,750,749,750,773,750,900,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1026,1000,977,950,909,850
2016/10/28 7:33,3364694,40,432.4,369,-1,360,596,577,695,682,749,750,753,750,752,750,774,750,900,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1056,1026,1000,977,950,910,850
2016/10/28 7:38,3364728,40,411.7,364,-5,359,604,576,705,683,749,750,748,750,749,750,775,750,900,893,1000,997,1062,1063,1062,1062,1062,1060,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1026,1000,977,950,908,850
2016/10/28 7:43,3364765,41,406.6,358,-6,361,603,577,704,681,752,750,751,750,751,750,773,750,900,893,1000,996,1062,1063,1062,1062,1062,1060,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1025,1000,977,950,909,850
2016/10/28 7:48,3364799,41,441.7,362,4,360,595,576,697,681,746,750,751,750,751,750,776,750,900,893,1000,996,1062,1063,1062,1062,1062,1060,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1026,1000,977,950,908,850
2016/10/28 7:53,3364834,42,398.5,369,7,360,605,576,704,681,754,750,749,750,749,750,773,750,900,893,1000,996,1062,1062,1062,1062,1062,1060,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1026,1000,977,950,908,850
2016/10/28 7:58,3364869,42,436.3,367,-2,360,595,576,696,680,747,750,752,750,752,750,775,750,900,892,1000,996,1062,1062,1062,1062,1062,1060,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1055,1025,1000,977,950,909,850
2016/10/28 8:03,3364905,42,420.8,361,-6,360,601,575,702,680,751,750,748,750,749,750,774,750,900,892,1000,995,1062,1062,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1057,1054,1062,1055,1025,1000,977,950,908,850
2016/10/28 8:08,3364941,42,429.4,357,-4,359,599,574,697,679,751,750,753,750,752,750,774,750,900,892,1000,995,1062,1061,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1057,1054,1062,1055,1025,1000,977,950,910,850
2016/10/28 8:13,3364974,42,425.5,366,9,361,600,574,699,678,747,750,749,750,750,750,777,750,900,891,1000,994,1062,1061,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1057,1054,1062,1055,1025,1000,977,950,908,850
2016/10/28 8:18,3365009,42,393.5,371,5,360,604,573,709,676,754,750,751,750,750,750,773,750,900,891,1000,994,1062,1060,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1057,1053,1062,1055,1025,1000,977,950,909,850
2016/10/28 8:23,3365045,42,431.1,367,-4,359,594,572,696,676,747,750,751,750,752,750,775,750,900,891,1000,993,1062,1061,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1057,1053,1062,1054,1025,1000,977,950,909,850
2016/10/28 8:28,3365080,42,412.9,361,-6,359,603,572,704,676,752,750,748,750,748,750,774,750,900,890,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1057,1053,1062,1054,1025,1000,977,950,909,850
2016/10/28 8:33,3365117,42,427.9,358,-3,358,603,571,697,677,750,750,753,750,752,750,775,750,900,890,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1057,1053,1062,1054,1025,1000,977,950,911,850
2016/10/28 8:38,3365150,43,450,367,9,358,595,571,697,678,748,750,748,750,749,750,774,750,900,889,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1057,1053,1062,1054,1025,1000,977,950,909,850
2016/10/28 8:43,3365185,43,382.9,370,3,359,605,572,707,678,753,750,752,750,751,750,773,750,900,889,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1053,1062,1054,1025,1000,977,950,911,850
2016/10/28 8:48,3365221,44,442.9,366,-4,360,596,572,693,677,746,750,750,750,751,750,777,750,900,889,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,910,850
2016/10/28 8:53,3365256,44,413.5,359,-7,360,604,571,706,677,753,750,749,750,749,750,774,750,900,889,1000,992,1062,1062,1062,1062,1062,1057,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,911,850
2016/10/28 8:58,3365293,45,445.4,359,0,360,599,570,697,674,749,750,752,750,752,750,775,750,900,889,1000,992,1062,1062,1062,1062,1062,1057,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,911,850
2016/10/28 9:03,3365326,45,433.9,368,9,360,597,570,702,674,750,750,748,750,748,750,775,750,900,889,1000,992,1062,1062,1062,1062,1062,1057,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,910,850
2016/10/28 9:08,3365362,46,392.5,369,1,359,607,571,702,675,753,750,753,750,752,750,774,750,900,889,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,912,850
2016/10/28 9:13,3365397,46,449.4,364,-5,359,595,571,699,673,746,750,748,750,750,750,777,750,900,889,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,909,850
2016/10/28 9:18,3365433,47,367.9,358,-6,372,604,571,703,673,753,750,752,750,760,750,774,750,900,889,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,911,850
2016/10/28 9:23,3365470,47,453.4,361,3,356,597,570,695,672,747,750,750,750,760,750,803,750,900,889,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,910,850
2016/10/28 9:28,3365502,48,418.7,366,5,353,596,568,703,669,752,750,749,750,753,750,802,750,900,888,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1061,1056,1053,1062,1054,1025,1000,977,950,912,850
2016/10/28 9:33,3365540,49,399.7,367,1,351,606,568,702,670,750,750,752,750,750,750,801,750,901,889,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1061,1056,1053,1062,1054,1025,1000,977,950,912,850
2016/10/28 9:38,3365574,49,456.6,365,-2,353,596,569,691,673,748,750,748,750,749,750,801,750,899,888,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1061,1056,1053,1062,1054,1025,1000,977,950,910,850
2016/10/28 9:43,3365610,49,396.5,360,-5,355,603,570,706,673,753,750,753,750,752,750,799,750,900,888,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,912,850
2016/10/28 9:48,3365646,50,458.3,359,-1,355,599,570,696,673,746,750,748,750,752,750,801,750,900,888,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,910,850
2016/10/28 9:53,3365679,50,405.1,368,9,357,599,569,704,672,754,750,751,750,749,750,798,750,900,887,1000,992,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,911,850
2016/10/28 9:58,3365716,51,415.7,373,5,357,606,569,697,671,748,750,751,750,752,750,800,750,901,887,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,910,850
2016/10/28 10:03,3365749,51,432.9,369,-4,359,595,569,700,671,751,750,748,750,750,750,800,750,900,887,1000,992,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,910,850
2016/10/28 10:08,3365786,51,396.8,361,-8,359,605,569,703,671,751,750,753,750,751,750,799,750,900,887,1000,992,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1053,1025,1000,977,950,911,850
2016/10/28 10:13,3365822,52,464.3,357,-4,360,598,569,691,672,748,750,748,750,751,750,802,750,900,886,1000,992,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1053,1025,1000,977,950,909,850
2016/10/28 10:18,3365857,53,408,365,8,359,597,569,706,674,752,750,752,750,749,750,799,750,900,886,1000,992,1062,1062,1062,1062,1062,1057,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1053,1025,1000,977,950,911,850
2016/10/28 10:23,3365893,53,429,371,6,359,605,570,694,674,747,750,749,750,752,750,801,750,900,887,1000,992,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1053,1025,1000,977,950,909,850
2016/10/28 10:28,3365927,53,423.8,369,-2,361,597,571,703,675,753,750,750,750,749,750,799,750,900,887,1000,993,1062,1062,1062,1062,1062,1058,1062,1062,1062,1062,1062,1062,1062,1060,1056,1052,1062,1054,1025,1000,977,950,910,850
2016/10/28 10:33,3365965,54,416.9,362,-7,360,603,573,700,674,747,750,752,750,752,750,799,750,900,888,1000,993,1062,1062,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1056,1053,1062,1054,1025,1000,977,950,909,850
2016/10/28 10:38,3366000,54,452.9,357,-5,360,599,573,699,674,751,750,748,750,750,750,799,750,900,889,1000,994,1062,1062,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1056,1053,1062,1055,1025,1000,977,950,909,850
2016/10/28 10:43,3366036,55,416.2,366,9,359,597,572,703,675,751,750,753,750,750,750,798,750,900,889,1000,994,1062,1062,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1056,1053,1062,1055,1025,1000,977,950,911,850
2016/10/28 10:48,3366071,55,428.4,373,7,359,606,573,698,676,748,750,748,750,751,750,802,750,900,890,1000,994,1062,1062,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1056,1053,1062,1055,1025,1000,977,950,909,850
2016/10/28 10:53,3366107,55,430,369,-4,361,598,572,699,676,753,750,751,750,749,750,801,750,900,890,1000,994,1062,1062,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1061,1056,1053,1062,1055,1025,1000,977,950,911,850
2016/10/28 10:58,3366143,56,416.7,363,-6,360,602,572,702,677,746,750,751,750,752,750,800,750,900,890,1000,994,1062,1062,1062,1062,1062,1060,1062,1062,1062,1062,1062,1062,1062,1062,1056,1053,1062,1055,1025,1000,977,950,909,850
2016/10/28 11:03,3366179,56,445.1,358,-5,360,599,571,700,680,753,750,749,750,749,750,802,750,900,890,1000,994,1062,1062,1062,1062,1062,1060,1062,1062,1062,1062,1062,1062,1062,1062,1056,1054,1062,1055,1025,1000,977,950,909,850
2016/10/28 11:08,3366214,56,415.1,363,5,360,600,571,699,679,748,750,753,750,751,750,799,750,900,890,1000,994,1062,1062,1062,1062,1062,1060,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1055,1025,1000,977,950,909,850
2016/10/28 11:13,3366250,57,425.6,369,6,360,604,572,700,677,751,750,748,750,751,750,802,750,900,891,1000,994,1062,1062,1062,1062,1062,1060,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1055,1025,1000,977,950,908,850
2016/10/28 11:18,3366285,57,420.8,366,-3,360,597,572,703,678,751,750,752,750,749,750,798,750,900,891,1000,995,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1025,1000,977,950,910,850
2016/10/28 11:23,3366322,58,442.6,360,-6,359,606,572,698,677,747,750,749,750,752,750,801,750,900,891,1000,995,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1025,1000,977,950,909,850
2016/10/28 11:28,3366357,59,439.1,358,-2,361,595,573,705,677,754,750,750,750,749,750,799,750,900,891,1000,995,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1025,1000,978,950,910,850
2016/10/28 11:33,3366392,59,423.5,367,9,360,605,574,698,675,746,750,752,750,751,750,799,750,900,892,1000,996,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1025,1000,977,950,910,850
2016/10/28 11:38,3366429,60,419.1,370,3,360,602,574,702,675,753,750,748,750,750,750,799,750,900,892,1000,996,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1025,1000,977,950,909,850
2016/10/28 11:43,3366464,60,444.3,364,-6,360,598,575,698,675,748,750,753,750,750,750,797,750,900,892,1000,997,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1025,1000,977,950,910,850
2016/10/28 11:48,3366502,61,431.5,358,-6,360,606,576,702,674,750,750,749,750,752,750,801,750,900,892,1000,997,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1025,1000,978,950,908,850
2016/10/28 11:53,3366536,61,441.8,361,3,360,596,576,700,676,752,750,751,750,749,750,797,750,900,892,1000,997,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1025,1000,977,950,910,850
2016/10/28 11:58,3366572,61,410.3,371,10,360,606,577,702,677,747,750,751,750,752,750,798,750,900,893,1000,998,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1025,1000,977,950,909,850
2016/10/28 12:03,3366608,62,443.6,371,0,360,598,577,698,679,753,750,748,750,749,750,797,750,900,893,1000,998,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1025,1000,977,950,910,850
2016/10/28 12:08,3366643,62,421,365,-6,360,598,578,705,680,747,750,753,750,751,750,797,750,900,893,1000,998,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,910,850
2016/10/28 12:13,3366680,63,439.4,358,-7,360,606,578,697,680,753,750,748,750,749,750,800,750,900,893,1000,998,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,910,850
2016/10/28 12:18,3366715,63,436.3,360,2,360,596,578,705,680,749,750,752,750,750,750,797,750,900,893,1000,998,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,911,850
2016/10/28 12:23,3366750,63,423.5,370,10,360,604,578,697,680,749,750,750,750,752,750,799,750,900,893,1000,998,1062,1064,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,909,850
2016/10/28 12:28,3366786,63,416.2,369,-1,360,599,578,704,682,753,750,749,750,749,750,797,750,900,893,1000,998,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,910,850
2016/10/28 12:33,3366821,63,437.7,363,-6,360,598,578,698,682,746,750,753,750,752,750,796,750,900,893,1000,998,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,909,850
2016/10/28 12:38,3366858,63,422.7,357,-6,360,606,578,703,682,754,750,748,750,749,750,797,750,900,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,977,950,909,850
2016/10/28 12:43,3366893,63,443.6,362,5,360,596,578,693,682,747,750,752,750,751,750,796,750,901,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1025,1000,978,950,910,850
2016/10/28 12:48,3366927,64,400,370,8,360,604,578,703,682,752,750,750,750,751,750,800,750,899,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1026,1000,978,950,909,850
2016/10/28 12:53,3366963,64,423.4,369,-1,360,599,577,701,682,749,750,750,750,749,750,796,750,901,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1026,1000,978,950,910,850
2016/10/28 12:58,3366999,65,422.4,362,-7,360,601,577,699,680,749,750,752,750,751,750,798,750,900,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1058,1055,1062,1057,1026,1000,978,950,909,850
2016/10/28 13:03,3367036,65,444.6,357,-5,360,604,577,699,680,752,750,748,750,749,750,797,750,900,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,910,850
2016/10/28 13:08,3367069,65,428.1,365,8,359,596,577,699,679,747,750,753,750,751,750,797,750,901,893,1000,997,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,910,850
2016/10/28 13:13,3367105,66,401.9,371,6,360,606,578,701,680,753,750,749,750,751,750,799,750,899,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,909,850
2016/10/28 13:18,3367140,66,437.6,368,-3,360,595,577,699,680,747,750,750,750,749,750,797,750,900,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,910,850
2016/10/28 13:23,3367177,67,401.8,361,-7,360,603,577,701,680,752,750,752,750,751,750,799,750,900,893,1000,997,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,909,850
2016/10/28 13:28,3367214,67,469.6,356,-5,358,601,575,696,677,747,750,748,750,749,750,801,750,900,892,1000,996,1062,1063,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,910,850
2016/10/28 13:33,3367249,68,423.8,359,3,345,594,569,703,672,753,750,753,750,752,750,799,750,900,891,1000,995,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,911,851
2016/10/28 13:38,3367285,68,417.4,372,13,344,606,568,698,672,749,750,748,750,751,750,801,750,902,891,1000,995,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,911,849
2016/10/28 13:43,3367319,68,425.5,381,9,346,598,569,702,677,749,750,752,750,749,750,796,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,910,850
2016/10/28 13:48,3367355,70,419.6,378,-3,352,600,571,697,677,752,750,751,750,751,750,798,750,899,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1057,1026,1000,978,950,909,850
2016/10/28 13:53,3367389,71,433.9,374,-4,356,605,571,698,677,747,750,748,750,749,750,797,750,901,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1026,1000,978,950,910,850
2016/10/28 13:58,3367426,71,410.9,375,1,360,596,572,704,677,753,750,753,750,752,750,799,749,899,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1025,1000,978,950,909,850
2016/10/28 14:03,3367460,71,448.1,373,-2,354,600,571,695,676,746,750,748,750,749,750,803,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1025,1000,978,950,910,850
